Ticket id,Interaction id,Ticket Summary,Interaction content,Type 1,Type 2,Type 3,Type 4
22929,64173,RE : null,"Dear customer, Thank you for contacting *****(PERSON). We hope you are doing well. I would be more than happy to assist you with your inquiry. Based on our understanding, your issue is related to a subscription that you no longer need and you would like to cancel and you are also asking who is *****(PERSON). *****(PERSON) SE is a company incorporated under the laws of Ireland with its headquarters in Dublin, Ireland. *****(PERSON) SE is the provider of Company Mobile Services to Company and Honor device owners in *****(LOC), Canada, Australia, New Zealand and other countries. Presently our services regard queries related to your Company ID account or mobile services (applications) available on your Company device. To cancel your subscription please follow one of the methods below: - From your Company phone: Settings > Account center > Payment and purchases > Subscriptions and tap the service you wish to cancel the subscription for. - From your computer, access the official website: login to https://id7.cloud.Company.com/CAS/portal/login.html and go to Payment and purchases > Subscriptions/Password-free payments and touch Remove. Please note that if you access the website from your phone, you must enable desktop version for the Payment and purchases tab to show up. If the subscription disappears from your account, it indicates that it has been canceled successfully. Once canceled, no deduction will be made from your account starting from the next month. If you need further assistance, please provide us the following information, to investigate your account and provide more information around the subscription: - Your Company ID (Phone number include country code/ Email address) - Proof of transactions: 1: If the payment was made with your Bank card: copy of your bank statement showing the charges from *****(PERSON) SE and the last 4 digits of your bank card. 2: If the payment was made with your PayPal: a screenshot of payment with the invoice number available (P*****(PHONE)...) 3: If the payment was made with your Phone: the phone number get charged and a screenshot of phone bill showing the charges from *****(PERSON) SE If you have any further questions, please feel free to reply to this email thread and we will be happy to walk you through your doubts. Thank you very much for your understanding. Sincerely, Stela *****(PERSON) ",Purchasing,Suggestion,Payment,Subscription cancellation
22927,64166,RE : Cancel,"Dear *****(PERSON), Thank you for contacting *****(PERSON). We hope you’re doing well. We are happy that you manage to cancel the subscription. We will ask you more information for the refund because with the information that you provided we cant proceed with the refund, please provide us the following information: 1. Your Company ID (Phone number include country code/ Email address) 2. Your request: e.g., Cancel Company Cloud subscription/ Cancel Company Music subscription/ Cancel Company video subscription. 3. Proof of transactions: a) If the payment was made with your Bank card: Copy of your bank statement showing the charges from *****(PERSON) SE and the last 4 digits of your bank card. b) If the payment was made with your PayPal: A screenshot of payment with transaction invoice number available. c) If the payment was made with your Phone: The phone number get charged. A screenshot of phone bill showing the charges from *****(PERSON) SE. If you have any further questions, please feel free to reply to this email thread and we will be happy to walk you through your doubts. Sincerely, Ramón *****(PERSON) ",Purchasing,Suggestion,Payment,Subscription cancellation
22923,64294,RE : R: RE : Company Support issue submit,"Gentile *****(PER), Grazie per aver contattato *****(PER). Vorremmo informarla che gli addebiti non sono collegati al suo ID Company. Si prega di mettersi in contatto con la banca che ha emesso la carta di credito per ulteriore assistenza, dal momento che sono state rilevate attività sospette. Nel frattempo abbiamo rimborsato 15x20 euro x2 e 4,56 Euro x2, lei ricevera' il denaro sul suo conto entro 10 giorni lavorativi. Se dovessi avere ulteriori domande, contattaci rispondendo a questa e-mail: saremo lieti di aiutarti. Cordiali saluti, *****(PER) Il tuo team ad Company *****(PER) SE è una società costituita secondo le leggi irlandesi con sede a *****(LOC), *****(LOC).*****(PER) SE è il fornitore di servizi mobili Company per i proprietari di dispositivi Company e Honor in *****(LOC), *****(LOC), *****(LOC), *****(LOC) e altri paesi. From : xxxxx@xxxx.com Sent : Wednesday 31 August *****(PHONE) 20:10 To : xxxxx@xxxx.com Subject : R: RE : *****(PER) Support issue submit Non risultano abbonamenti attivi e tanto meno transazioni effettuate , ma come si evince dall' estratto conto allegato in data 28/8 *****(PER) ha addebitato sul mio conto 4 importi nell' arco di 30 min. pari a 40 � circa, inoltre sulla mia area Company non è neppure inserita la carta di credito sul quale è stato addebitato in quanto non ho mai accettato condizioni varie. Richiedo spiegazioni e rimborso . Attendo risposta Di seguito i dati richiesti per approfondimenti ID *****(PHONE) e mail xxxxx@xxxx.com Richiedo cancellazione abbonamenti se attivi , rimborso e cancellazione dati registrati nei vostri archivi Inviato da Outlook Da: xxxxx@xxxx.com Inviato: mercoledì 31 agosto *****(PHONE) 19:43 A: xxxxx@xxxx.com Oggetto: RE : *****(PER) Support issue submit Caro *****(PER), Questa e-mail riguarda la sua preoccupazione per gli addebiti sconosciuti. Sarò più che felice di assisterla nella sua richiesta e farò del mio meglio per aiutarla. Gli addebiti che hai ricevuto sono probabilmente legati a un servizio o a un abbonamento Company che hai sottoscritto. Se si desidera annullare l'abbonamento, seguire le indicazioni riportate di seguito: -Dal telefono Company: Impostazioni > Centro account > Pagamenti e acquisti > Abbonamenti e toccare il servizio per il quale si desidera annullare l'abbonamento. -Dal computer, accedere al sito web ufficiale: accedere a https://id7.cloud.Company.com/CAS/portal/login.html e andare su Pagamenti e acquisti > Abbonamenti/Pagamenti senza password e toccare Rimuovi. Se si accede al portale online con il telefono, è necessario attivare prima la versione desktop del browser. Se l'abbonamento scompare dal vostro conto, significa che è stato annullato con successo. Una volta annullato, non verranno effettuate detrazioni dal conto a partire dal mese successivo. Se avete bisogno di ulteriore assistenza, vi preghiamo di fornirci le seguenti informazioni, per indagare sul vostro account e fornire maggiori informazioni sull'abbonamento: 1. Il vostro ID Company (numero di telefono comprensivo di codice paese/indirizzo e-mail): 2. La richiesta: ad esempio, Annullamento dell'abbonamento Company Cloud/ Annullamento dell'abbonamento Company Music/ Annullamento dell'abbonamento Company video. 3. Prova delle transazioni: a) Se il pagamento è stato effettuato con la carta bancaria: Copia dell'estratto conto bancario che riporti gli addebiti effettuati da *****(PER) SE e le ultime 4 cifre della carta bancaria. b) Se il pagamento è stato effettuato con PayPal: Una schermata del pagamento con il numero di fattura della transazione disponibile. c) Se il pagamento è stato effettuato con il telefono: Il numero di telefono che è stato addebitato Una schermata della bolletta telefonica che mostri gli addebiti effettuati da *****(PER) SE. Se avete ulteriori domande, non esitate a rispondere a questa e-mail e saremo lieti di aiutarvi a risolvere i vostri dubbi. Apprezzeremmo molto il vostro feedback in merito al nostro scambio di e-mail, in quanto abbiamo bisogno del vostro contributo per continuare a migliorare il nostro servizio. Pertanto, vi invitiamo a compilare il sondaggio che presto arriverà all'indirizzo e-mail che avete utilizzato per contattarci. Cordiali saluti, *****(PER) Il tuo team ad Company *****(PER) SE è una società costituita secondo le leggi irlandesi con sede a *****(LOC), *****(LOC).*****(PER) SE è il fornitore di servizi mobili Company per i proprietari di dispositivi Company e Honor in *****(LOC), *****(LOC), *****(LOC), *****(LOC) e altri paesi. From : xxxxx@xxxx.com Sent : Wednesday 31 August *****(PHONE) 19:35 To : xxxxx@xxxx.com Subject : *****(PER) Support issue submit Product: Company ID Requests: Security concerns or account compromised Contact Full Name: *****(PER) Phone Number: +*****(PHONE) Contact Email Address: xxxxx@xxxx.com Summary of the issue: Ho ricevuto 4 addebiti non autorizzati il 28 /8 e non risultano abbonamento attivi sul mio ID , chiedo rimborso e cancellazione/attivazione servizi e dati personali e bancari Home | News | Events | Products | Partners | Support Copyright *****(PER) SE *****(PHONE)",Purchasing,Suggestion,Payment,Subscription cancellation
22901,64187,Abo Kündigen,"Dear customer, thank you for providing the requested information.I thank you for your patience in this long process and I apologize that you still have to wait a bit.We very much appreciate your cooperation.I will check your problem with our specialized team and inform you about possible changes as soon as possible.With friendly greeting, ***** (per) customer service The ***** (per) SE is a society under Irish law based in ***** (LOC), ***** (LOC).***** (per) SE is the provider of Company Mobile Services for Company and Honor device owners in ***** (LOC), ***** (LOC), ***** (LOC), ***** (LOC) and other countries.From: xxxxxx@xxxx.com Sent: Wednesday 31 August ***** (Phone) 20:46 To: xxxxxx@xxxx.com Subject: Re: Display HELAY, I would like to terminate this subscription immediately in***** (LOC), but cannot be canceled. (GSPACE) Company ID: HW_ROHRENGEDERPARTNERPATRICK_GMail.com_01 Thanks on Wed., August 31 ***** (Phone) at 6:32 p.m.@xxxx.com>: Dear customer, thank you for making contact with ***** (via).We hope you are doing well.This email deals with your request to cancel your unknown subscription.Unfortunately, for reasons of data protection, we do not have the necessary permission to terminate subscriptions on behalf of our users.I will inform you of the termination steps, but if you encounter problems when following these steps, you will also find the information we need from you to examine the matter.Please follow the next guide to solve your problem: - On your Company cell phone: Settings> Accenter> Payment and purchases> Subscriptions and tap the service whose subscription you want to cancel.- Press the official website from your computer: Register at https://id7.cloud.company.com/cas/portal/Portal/Login.html and go to payments and purchases> Subscriptions/Passwarm Payments andTap Remove.Please note that when you access the website, you have to activate the desktop version from your cell phone so that the tab is displayed payments and purchases.If the subscription disappears from its account, it means that it has been successfully terminated.After the termination, nothing will be debited from your account from the following month.If you need further help, please give us the following information so that we can check your account and provide further information about the subscription: 1. Your Company ID (telephone number with the country code/email address): 2. Your request: z.B. Circular Cloud subscription/ Company Music Subscription/ Company Video subscription 3. Evidence of the transactions: a) If the payment has been made with your bank card:-Copy of your account statement with the debit from ***** (Per) se and the last 4 digits of your bank card.b) If the payment has been made with your PayPal: - A screenshot of the payment with the number of the transaction calculation is before c) If the payment has been made with your phone: - The telephone number that has been loaded - a screenshot of the telephone bill that the feesFrom ***** (per) SE, we would be very happy about your feedback on our email exchange, as we need your input to further improve our service.We therefore invite you to fill out the survey that you will soon receive via the email address you used to contact us.If you have any further questions, please feel free to respond to this email thread and we will be happy to help you.Sincerely, Andrea ***** (per) ",Purchasing,Suggestion,Payment,Subscription cancellation
22901,64223,Abo Kündigen,"Dear customer, I thank you for your patience in this long process and I apologize for the waiting time.Our internal team told me that the transaction P ***** (Phone) A97E71 was on the account '' Rohrdes ... xxxxx@xxxx.com ''.We have issued the last amount and in this case you lose access to the paid functions of the app and no further fee is charged.Do not avoid addressing us if we can help you further.With friendly greeting, ***** (per) customer service The ***** (per) SE is a society under Irish law based in ***** (LOC), ***** (LOC).***** (per) SE is the provider of Company Mobile Services for Company and Honor device owners in ***** (LOC), ***** (LOC), ***** (LOC), ***** (LOC) and other countries.From: xxxxxx@xxxx.com Sent: Wednesday 31 August ***** (Phone) 20:46 To: xxxxxx@xxxx.com Subject: Re: Display HELAY, I would like to terminate this subscription immediately in***** (LOC), but cannot be canceled. (GSPACE) Company ID: HW_ROHRENGEDERPARTNERPATRICK_GMail.com_01 Thanks on Wed., August 31 ***** (Phone) at 6:32 p.m.@xxxx.com>: Dear customer, thank you for making contact with ***** (via).We hope you are doing well.This email deals with your request to cancel your unknown subscription.Unfortunately, for reasons of data protection, we do not have the necessary permission to terminate subscriptions on behalf of our users.I will inform you of the termination steps, but if you encounter problems when following these steps, you will also find the information we need from you to examine the matter.Please follow the next guide to solve your problem: - On your Company cell phone: Settings> Accenter> Payment and purchases> Subscriptions and tap the service whose subscription you want to cancel.- Press the official website from your computer: Register at https://id7.cloud.company.com/cas/portal/Portal/Login.html and go to payments and purchases> Subscriptions/Passwarm Payments andTap Remove.Please note that when you access the website, you have to activate the desktop version from your cell phone so that the tab is displayed payments and purchases.If the subscription disappears from its account, it means that it has been successfully terminated.After the termination, nothing will be debited from your account from the following month.If you need further help, please give us the following information so that we can check your account and provide further information about the subscription: 1. Your Company ID (telephone number with the country code/email address): 2. Your request: z.B. Circular Cloud subscription/ Company Music Subscription/ Company Video subscription 3. Evidence of the transactions: a) If the payment has been made with your bank card:-Copy of your account statement with the debit from ***** (Per) se and the last 4 digits of your bank card.b) If the payment has been made with your PayPal: - A screenshot of the payment with the number of the transaction calculation is before c) If the payment has been made with your phone: - The telephone number that has been loaded - a screenshot of the telephone bill that the feesFrom ***** (per) SE, we would be very happy about your feedback on our email exchange, as we need your input to further improve our service.We therefore invite you to fill out the survey that you will soon receive via the email address you used to contact us.If you have any further questions, please feel free to respond to this email thread and we will be happy to help you.Sincerely, Andrea ***** (per) ",Purchasing,Suggestion,Payment,Subscription cancellation
22819,64233,RE : Can el order.,"Dear *****(PERSON), Thank you for your patience. After an investigation we have found that the purchase was made for a Cloud subscription active on account linked to ''*****(PHONE).....*****(PHONE)'' . We suggest you login using your phone number: Go to https://id7.cloud.Company.com/CAS/portal/login.html > Log in > Account Center > Payment and purchases > Subscriptions/Password-free payments and click Remove. If you will access our online portal through your phone's browser, please enable the desktop site from the side menu bar, so you will be able to see the ""Payment and Purchases"" window. We would greatly appreciate your feedback regarding our email exchange, as we need your input to keep improving our service. Therefore, we invite you to fill in the survey that will soon arrive on the email address you used to contact us. For further questions, please feel free to reply to this email thread and we will be happy to walk you through your doubts. Sincerely, Alexandra *****(PERSON) ",Purchasing,Suggestion,Payment,Subscription cancellation
22819,64310,Re: RE : Can el order.,"When I try to do this is tells me that the account is invalid or unsupported. This is quite frustrating in order to cancel a 79p dire t debit. Please advise. Thank you. Get Outlook for Android From: xxxxx@xxxx.com Sent: Thursday, September 1, *****(PHONE) 10:04:08 AM To: xxxxx@xxxx.com Subject: RE : Can el order. Dear *****(PERSON), Thank you for your patience. After an investigation we have found that the purchase was made for a Cloud subscription active on account linked to ''*****(PHONE).....*****(PHONE)'' . We suggest you login using your phone number: Go to https://id7.cloud.Company.com/CAS/portal/login.html > Log in > Account Center > Payment and purchases > Subscriptions/Password-free payments and click Remove. If you will access our online portal through your phone's browser, please enable the desktop site from the side menu bar, so you will be able to see the ""Payment and Purchases"" window. We would greatly appreciate your feedback regarding our email exchange, as we need your input to keep improving our service. Therefore, we invite you to fill in the survey that will soon arrive on the email address you used to contact us. For further questions, please feel free to reply to this email thread and we will be happy to walk you through your doubts. Sincerely, Alexandra *****(PERSON) ",Purchasing,Suggestion,Payment,Subscription cancellation
22819,64431,RE : Can el order.,"Dear *****(PERSON), Thank you for your patience. I'm really sorry for all this inconvenience that you have passed through. I am glad to announce you that we have issued a refund for the last payment and with the refund your subscription will be automatically canceled so no more charges will be made in the future. You will have the possibility to se the refund within 5 working days in your bank account. Thank you for contacting us We would greatly appreciate your feedback regarding our email exchange, as we need your input to keep improving our service. Therefore, we invite you to fill in the survey that will soon arrive on the email address you used to contact us. If you have any further questions, please feel free to reply to this email thread and we will be happy to walk you through your doubts. Sincerely, Alexandra *****(PERSON) ",Purchasing,Suggestion,Payment,Subscription cancellation
22819,64453,Re: RE : Can el order.,"Thank you very kindly. Get Outlook for Android From: xxxxx@xxxx.com Sent: Thursday, September 1, *****(PHONE) 3:55:23 PM To: xxxxx@xxxx.com Subject: RE : Can el order. Dear *****(PERSON), Thank you for your patience. I'm really sorry for all this inconvenience that you have passed through. I am glad to announce you that we have issued a refund for the last payment and with the refund your subscription will be automatically canceled so no more charges will be made in the future. You will have the possibility to se the refund within 5 working days in your bank account. Thank you for contacting us We would greatly appreciate your feedback regarding our email exchange, as we need your input to keep improving our service. Therefore, we invite you to fill in the survey that will soon arrive on the email address you used to contact us. If you have any further questions, please feel free to reply to this email thread and we will be happy to walk you through your doubts. Sincerely, Alexandra *****(PERSON) ",Purchasing,Suggestion,Payment,Subscription cancellation
22635,64442,RE : C,"Dear customer, Thank you for contacting *****(PERSON). We hope you are doing well. I would like to follow up to your case raised on Monday 29 August *****(PHONE) . You have stated that you would like to cancel your subscription . Unfortunately, we are not allowed to delete accounts and subscriptions on behalf of our customers due to privacy policy. However, you can unsubscribe at any time, following these steps: From your computer, access the official website: login to https://id7.cloud.Company.com/CAS/portal/login.html and go to Account & Security > Payment and purchases > Subscriptions/Password-free payments and touch Remove. Please note that if you access the website from your phone, you must enable desktop version for the Payment and purchases tab to show up. If the subscription disappears from your account, it indicates that it has been canceled successfully. Once canceled, no deduction will be made from your account starting from the next month. If you need further assistance, please provide us the following information, to investigate your account and provide more information around the subscription: 1. Your Company ID (Phone number include country code/ Email address): 2. Proof of transactions: a) If the payment was made with your Bank card: Copy of your bank statement showing the charges from *****(PERSON) SE and the last 4 digits of your bank card. b) If the payment was made with your PayPal: A screenshot of payment with transaction invoice number available c) If the payment was made with your Phone: The phone number get charged A screenshot of phone bill showing the charges from *****(PERSON) SE We would greatly appreciate your feedback regarding our email exchange, as we need your input to keep improving our service. Therefore, we invite you to fill in the survey that will soon arrive on the email address you used to contact us. If you have any further questions, please feel free to reply to this email thread and we will be happy to walk you through your doubts. Sincerely, Alexandra *****(PERSON) ",Purchasing,Suggestion,Payment,Subscription cancellation
22607,64288,RE : Company Support issue submit,"*****(PERSON), Grazie per la vostra pazienza. Le confermiamo che sono state rilevate alcune attività sospette. La informiamo che abbiamo rimborsato 15.20 eurox8 . Riceverà il denaro sul suo conto corrente entro 10 giorni lavorativi. La preghiamo di contattare la banca emittente per ulteriore assistenza. Ci dispiace che abbiate dovuto affrontare questa spiacevole situazione. Per ulteriori domande, non esiti a rispondere a questa e-mail e saremo lieti di aiutarla a risolvere i suoi dubbi. Inoltre, apprezzeremmo molto il suo feedback in merito al nostro scambio di e-mail, in quanto abbiamo bisogno del suo contributo per continuare a migliorare il nostro servizio. Pertanto, vi invitiamo a compilare il sondaggio che presto riceverà all'indirizzo e-mail dal quale ci ha contatto. Cordiali saluti, *****(PERSON) Il tuo team ad Company *****(PERSON) SE è una società costituita secondo le leggi irlandesi con sede a Dublino, Irlanda.*****(PERSON) SE è il fornitore di servizi mobili Company per i proprietari di dispositivi Company e Honor in Europa, Canada, Australia, Nuova Zelanda e altri paesi. From : xxxxx@xxxx.com Sent : Wednesday 31 August *****(PHONE) 09:53 To : xxxxx@xxxx.com Subject : Re: RE : *****(PERSON) Support issue submit -- Inviato da Libero Mail per Android lunedì, 29 agosto *****(PHONE), 01:45PM +02:00 da xxxxx@xxxx.com: *****(PERSON), Grazie per averci contattato. Non siamo riusciti a trovare questi pagamenti nel nostro sistema siccome non sono collegati all'account Company id michele****libero. Potrebbe confermare che gli importi sono stati addebitati da *****(PERSON) (nello screenshot non siamo in grado di vederlo) se è stato addebitato da *****(PERSON) la preghiamo di cliccare su uno di questi pagamenti per vedere i dettagli (ad esempio l'ora esatta, il numero della transazione ecc.).\ Ci scusiamo per i disagi che questo processo può causare. In caso di ulteriori domande, non esiti a contattarci rispondendo a questa e-mail. Cordiali saluti, *****(PERSON) Il tuo team ad Company *****(PERSON) SE è una società costituita secondo le leggi irlandesi con sede a Dublino, Irlanda.*****(PERSON) SE è il fornitore di servizi mobili Company per i proprietari di dispositivi Company e Honor in Europa, Canada, Australia, Nuova Zelanda e altri paesi. From : xxxxx@xxxx.com Sent : Monday 29 August *****(PHONE) 09:58 To : xxxxx@xxxx.com Subject : Re: RE : *****(PERSON) Support issue submit *****(PHONE) the last number of my card -- Inviato da Libero Mail per Android lunedì, 29 agosto *****(PHONE), 09:40AM +02:00 da xxxxx@xxxx.com: Dear *****(PERSON), Thank you for contacting *****(PERSON). We hope you’re doing well. This email is regarding your concern about the unknown charges. I'll be more than happy to assist you with your inquiry, and I will do my absolute best to help. The charges you received are likely to be related to a Company service or subscription you have signed up for. Judging by the price, this is likely a Company Cloud Subscription. If you would like to cancel your subscription, please follow the guideline below: From your Company phone: Settings > Account center > Payment and purchases > Subscriptions and tap the service you wish to cancel the subscription for. From your computer, access the official website: login to https://id7.cloud.Company.com/CAS/portal/login.html and go to Payment and purchases > Subscriptions/Password-free payments and touch Remove. Please be aware that if you access the online portal with your Phone, you should first activate the desktop version of the browser. If the subscription disappears from your account, it indicates that it has been canceled successfully. Once canceled, no deduction will be made from your account from the following month onward. If you need further assistance, please provide us the following information, to investigate your account and provide more information around the subscription: 1. Your Company ID (Phone number include country code/ Email address): 2. Your request: e.g., Cancel Company Cloud subscription/ Cancel Company Music subscription/ Cancel Company video subscription 3. Proof of transactions: a) If the payment was made with your Bank card: Copy of your bank statement showing the charges from *****(PERSON) SE and the last 4 digits of your bank card. b) If the payment was made with your PayPal: A screenshot of payment with transaction invoice number available c) If the payment was made with your Phone: The phone number get charged A screenshot of phone bill showing the charges from *****(PERSON) SE If you have any further questions, please feel free to reply to this email thread and we will be happy to walk you through your doubts. Sincerely, *****(PERSON) *****(PERSON) ",Purchasing,Suggestion,Payment,Subscription cancellation
22578,64275,RE : Pagamenti,"Dear ***** (for), thanks for your patience.We confirm that some suspicious activities have been detected.We inform you that we refunded 7.60 x4 euros + 4.56.He will receive the money on his current account within 10 working days.Please contact your bank for further assistance.We are very sorry that he had to face this unpleasant situation.For further questions, do not hesitate to answer this e-mail and we will be happy to help her resolve her doubts.In addition, we would greatly appreciate his feedback regarding our e-mail exchange, as we need his contribution to continue improving our service.Therefore, we invite you to fill in the survey that will soon receive to the e-mail address from which he has contact us.Best regards, ***** (for) Your team to Company ***** (for) If it is a company established according to Irish laws based in ***** (loc), *****(Loc). ***** (for) If it is the COMPANY mobile service provider for the owners of Company and Honor in ***** devices (Loc), ***** (Loc), ***** (loc), ***** (loc) and other countries.From: xxxxx@xxx.com sent: Tuesday 30 August ***** (Phone) 14:17 to: xxxxx@xxxx.com Subject: Re: Re: Payments I confirm that the phone number is unknown to me.Please proceed with the support and refund.Thank you.***** (for) Canova 370-***** (Phone) The sea 30 Aug ***** (Phone), 13:17 <xxxxx@xxxx.com> wrote: kind *****(For), thank you for contacting us.The number in causes is a telephone number which is connected to the account which made the payment result on its card.If it does not recognize the phone number then inform us so that we can ask for support.We apologize for the inconvenience that this process can cause.In case of further questions, do not hesitate to contact us by answering this e-mail.Best regards, ***** (for) Your team to Company ***** (for) If it is a company established according to Irish laws based in ***** (loc), *****(Loc). ***** (for) If it is the COMPANY mobile service provider for the owners of Company and Honor in ***** devices (Loc), ***** (Loc), ***** (loc), ***** (loc) and other countries.From: xxxxx@xxxx.com sent: Tuesday 30 August ***** (Phone) 12:42 to: xxxxx@xxxx.com Subject: Re: Payments good day, thank you but I am not helping me, what numberis ***** (phone) ********* (phone)?A credit card?There must be an error ... ***** (for) Canova 370-***** (Phone) The sea 30 Aug ***** (Phone), 12:01 <xxxxx@xxx.com>He wrote: Dear Ms. ***** (for) Canova, thanks for having contacted ***** (for).We contact you about the following request from you concerning unknown payments.These charges seem to be linked to purchases the apps made by the account connected to ***** (Phone) ********* (Phone) on the game Knights Farm.If I had to have further questions, contact us by answering this e-mail: we will be happy to help you.Best regards, ***** (for) Your team to Company ***** (for) If it is a company established according to Irish laws based in ***** (loc), *****(Loc). ***** (for) If it is the COMPANY mobile service provider for the owners of Company and Honor in ***** devices (Loc), ***** (Loc), ***** (loc), ***** (loc) and other countries.***** (Phone) ***** (Phone)",Purchasing,Problem/Fault,Payment issue,Risk Control
22576,64283,RE : Rimborso,"Gentile *****(PER), Grazie per la vostra pazienza. Le confermiamo che sono state rilevate alcune attività sospette. La informiamo che abbiamo rimborsato 7,60 x 4 +4,56 . Riceverà il denaro sul suo conto corrente entro 10 giorni lavorativi. La preghiamo di contattare la banca emittente per ulteriore assistenza. Ci dispiace che abbiate dovuto affrontare questa spiacevole situazione. Per ulteriori domande, non esiti a rispondere a questa e-mail e saremo lieti di aiutarla a risolvere i suoi dubbi. Inoltre, apprezzeremmo molto il suo feedback in merito al nostro scambio di e-mail, in quanto abbiamo bisogno del suo contributo per continuare a migliorare il nostro servizio. Pertanto, vi invitiamo a compilare il sondaggio che presto riceverà all'indirizzo e-mail dal quale ci ha contatto. Cordiali saluti, *****(PER) Il tuo team ad Company *****(PER) SE è una società costituita secondo le leggi irlandesi con sede a *****(LOC), *****(LOC).*****(PER) SE è il fornitore di servizi mobili Company per i proprietari di dispositivi Company e Honor in *****(LOC), *****(LOC), *****(LOC), *****(LOC) e altri paesi. From : xxxxx@xxxx.com Sent : Tuesday 30 August *****(PHONE) 18:53 To : xxxxx@xxxx.com Subject : Re: RE : Rimborso Buona sera, visto che dal Vostro accertamento avete potuto appurare che l'acquisto non riguardi me, è evidente che si tratti di un pagamento illecito. Vi prego pertanto di rimborsarmi l'importo e di annullare l'acquisto fraudolento del Vostro videogioco. Saluti *****(PER) Fava Il 30/08/22 13:48, xxxxx@xxxx.com ha scritto: Gentile *****(PER), Grazie per aver contattato *****(PER). Speriamo che stia bene. Questa e-mail riguarda il rimborso che ha richiesto. Questi addebiti sembrano essere legati agli acquisti di i app effettuati dall'account collegato a *****(PHONE)**********(PHONE) su game Knights Farm e non al suo account Company. Se ha ulteriori domande, non esiti a rispondere a questa e-mail e saremo lieti di aiutarla a risolvere i suoi dubbi. Apprezzeremmo molto il suo feedback in merito al nostro scambio di e-mail, in quanto abbiamo bisogno del suo contributo per continuare a migliorare il nostro servizio. Pertanto, la invitiamo a compilare il sondaggio che le arriverà presto all'indirizzo e-mail che ha utilizzato per contattarci. Cordiali saluti, *****(PER) Il tuo team ad Company *****(PER) SE è una società costituita secondo le leggi irlandesi con sede a *****(LOC), *****(LOC).*****(PER) SE è il fornitore di servizi mobili Company per i proprietari di dispositivi Company e Honor in *****(LOC), *****(LOC), *****(LOC), *****(LOC) e altri paesi. From : xxxxx@xxxx.com Sent : Monday 29 August *****(PHONE) 18:07 To : xxxxx@xxxx.com Subject : Re: Rimborso 1 - +*****(PHONE) xxxxx@xxxx.com 2 - annullamento abbonamento SCONOSCIUTO in quanto non ho sottoscritto nessun abbonamento 3 - allego screenshot della app di gestione della mia carta che termina con *****(PHONE) si tratta di 4 (quattro) addebiti da 7.60 Euro e 1 (uno) addebito da 4.56 Euro Saluti *****(PER) Fava Il 28/08/22 20:51, xxxxx@xxxx.com ha scritto: Gentile *****(PER), Grazie per aver contattato *****(PER). Speriamo che stia bene. Questa e-mail riguarda la sua preoccupazione per il rimborso che ha richiesto, non si preoccupi, capisco perfettamente la sua richiesta e farò del mio meglio per aiutarla a fornire la migliore soluzione disponibile! La preghiamo di fornirci le seguenti informazioni, per indagare sul vostro conto e fornire maggiori informazioni sull'abbonamento: 1. Il vostro ID Company (numero di telefono comprensivo di codice paese/indirizzo e-mail): 2. La richiesta: ad esempio, Annullamento dell'abbonamento Company Cloud/ Annullamento dell'abbonamento Company Music/ Annullamento dell'abbonamento Company video. 3. Prova delle transazioni: a) Se il pagamento è stato effettuato con la carta bancaria: - Copia dell'estratto conto bancario che riporti gli addebiti effettuati da *****(PER) SE e le ultime 4 cifre della carta bancaria. b) Se il pagamento è stato effettuato con PayPal: - Una schermata del pagamento con il numero di fattura della transazione disponibile. c) Se il pagamento è stato effettuato con il telefono: - Il numero di telefono che è stato addebitato - Una schermata della bolletta telefonica che mostri gli addebiti effettuati da *****(PER) SE. Se ha altre domande, non esiti a contattarci. Cordiali saluti, *****(PER) Il tuo team ad Company *****(PER) SE è una società costituita secondo le leggi irlandesi con sede a *****(LOC), *****(LOC).*****(PER) SE è il fornitore di servizi mobili Company per i proprietari di dispositivi Company e Honor in *****(LOC), *****(LOC), *****(LOC), *****(LOC) e altri paesi. From : xxxxx@xxxx.com Sent : Sunday 28 August *****(PHONE) 20:12 To : xxxxx@xxxx.com Subject : *****(PER) Support issue submit Product: Other products Requests: Requests Contact Full Name: *****(PER) Fava Phone Number: +*****(PHONE) Contact Email Address: xxxxx@xxxx.com Company Id Account: xxxxx@xxxx.com Summary of the issue: Mi vengono addebidati sulla carta di credito a me intestata in data 28 agosto *****(PHONE) quattro importi da 7.60 euro e uno da 4.56 da *****(PER) Limited IE per servizi mai sottoscritti. Provvedete. Grazie. Home | News | Events | Products | Partners | Support Copyright *****(PER) SE *****(PHONE) *****(PHONE)",Purchasing,Problem/Fault,Payment issue,Risk Control
